id;employee_id;client_id;date;duration;cost
5308;2;6253;2021-01-18;3;270
5309;0;2041;2019-09-29;2;190
5310;1;5964;2022-12-04;3;270
5311;2;1138;2022-03-12;4;340
5312;1;4667;2023-01-17;4;340
5313;2;2126;2020-12-11;3;270
5314;2;5892;2019-11-05;4;340
5315;0;2121;2019-06-11;4;340
5316;1;6193;2022-02-16;4;340
5317;2;6292;2020-07-08;3;270
5318;0;2743;2023-06-18;4;340
5319;1;5546;2020-12-01;4;340
5320;0;4386;2022-03-05;4;340
5321;1;364;2022-12-26;1;100
5322;2;3669;2022-05-25;4;340
5323;0;5092;2019-12-22;3;270
5324;1;5379;2021-07-12;4;340
5325;1;4930;2022-02-15;2;190
5326;1;2683;2019-05-31;2;190
5327;2;5094;2023-09-09;2;190
5328;1;2096;2019-02-17;1;100
5329;0;4915;2023-04-09;2;190
5330;2;5961;2022-12-25;1;100
5331;2;5150;2022-12-12;1;100
5332;0;6923;2022-08-14;2;190
5333;1;4826;2020-03-28;2;190
5334;1;933;2023-07-03;4;340
5335;0;5963;2019-05-02;1;100
5336;0;4298;2019-05-19;2;190
5337;2;3016;2022-10-24;2;190
5338;2;2518;2019-06-27;1;100
5339;0;3309;2021-12-15;1;100
5340;0;2584;2021-07-30;4;340
5341;2;2869;2021-12-02;2;190
5342;2;3510;2020-11-12;4;340
5343;0;1717;2023-08-27;1;100
5344;0;3503;2020-03-24;2;190
5345;1;3477;2022-04-08;2;190
5346;2;5179;2023-07-02;1;100
5347;2;1113;2020-11-06;1;100
5348;1;392;2019-06-13;1;100
5349;1;2625;2018-12-09;2;190
5350;1;5010;2020-04-26;2;190
5351;1;4108;2021-08-01;2;190
5352;2;1629;2023-03-11;2;190
5353;2;2771;2019-01-28;1;100
5354;1;91;2021-03-22;1;100
5355;0;4885;2018-11-15;3;270
5356;2;5870;2023-02-21;4;340
5357;0;2609;2019-06-05;1;100
5358;1;5808;2020-09-22;1;100
5359;1;1222;2021-11-04;1;100
5360;1;3400;2020-07-27;2;190
5361;2;3844;2020-09-03;2;190
5362;0;5709;2021-07-10;4;340
5363;0;5384;2019-06-19;1;100
5364;0;5378;2020-09-15;3;270
5365;2;2230;2021-09-01;3;270
5366;0;4032;2022-08-07;4;340
5367;1;4312;2021-10-27;2;190
5368;2;528;2023-06-06;1;100
5369;2;5480;2021-09-17;1;100
5370;2;467;2020-05-26;4;340
5371;0;2162;2023-08-07;4;340
5372;0;3985;2022-05-10;2;190
5373;2;2497;2020-04-21;1;100
5374;2;4362;2022-12-07;4;340
5375;1;210;2020-10-25;2;190
5376;1;2581;2023-03-08;4;340
5377;1;3578;2021-12-02;1;100
5378;2;6941;2021-05-19;4;340
5379;1;6706;2023-01-09;1;100
5380;0;3068;2020-02-25;4;340
5381;1;407;2022-01-05;4;340
5382;1;2581;2021-11-28;2;190
5383;2;2771;2023-01-07;2;190
5384;1;1424;2020-07-07;1;100
5385;2;5472;2023-08-14;2;190
5386;0;4066;2020-06-15;2;190
5387;0;3509;2019-07-12;2;190
5388;1;4591;2021-12-15;2;190
5389;2;2138;2020-12-26;2;190
5390;2;6193;2023-10-23;2;190
5391;0;812;2023-01-19;4;340
5392;1;2745;2019-06-02;1;100
5393;1;1379;2021-01-16;3;270
5394;2;752;2019-06-12;4;340
5395;0;2588;2022-11-20;2;190
5396;0;4658;2022-01-01;2;190
5397;1;974;2021-03-05;3;270
5398;0;2783;2023-05-19;3;270
5399;1;3945;2022-06-10;1;100
5400;0;2115;2021-12-27;2;190
5401;2;2138;2021-07-13;2;190
5402;0;6241;2020-04-05;2;190
5403;2;5686;2020-06-28;3;270
5404;1;4391;2023-05-17;4;340
5405;0;1413;2021-05-02;3;270
5406;1;1217;2022-04-27;3;270
5407;0;5272;2021-03-30;2;190
5408;2;63;2020-02-03;3;270
5409;1;4710;2020-08-20;3;270
5410;0;545;2020-07-27;4;340
5411;1;2422;2023-03-26;1;100
5412;1;5777;2023-05-11;4;340
5413;1;2639;2019-06-19;1;100
5414;1;6665;2020-03-29;3;270
5415;2;3713;2020-01-15;2;190
5416;2;1153;2018-11-04;2;190
5417;1;3099;2019-05-26;1;100
5418;0;3297;2021-11-08;1;100
5419;2;4614;2022-01-24;3;270
5420;2;1464;2022-09-01;1;100
5421;1;1028;2020-01-07;2;190
5422;2;338;2023-05-11;1;100
5423;1;4735;2023-03-01;3;270
5424;1;498;2023-08-01;3;270
5425;0;2836;2020-08-30;3;270
5426;1;6680;2020-10-07;1;100
5427;2;4908;2020-06-23;2;190
5428;2;5223;2023-09-08;4;340
5429;2;5830;2020-11-07;2;190
5430;1;5307;2019-10-19;1;100
5431;0;2762;2019-01-06;2;190
5432;2;14;2020-07-07;4;340
5433;1;2627;2021-12-15;4;340
5434;2;4255;2022-03-20;3;270
5435;1;4397;2022-09-10;3;270
5436;2;5571;2023-05-28;1;100
5437;2;1580;2022-11-12;2;190
5438;2;6569;2020-04-27;1;100
5439;1;2197;2023-09-11;3;270
5440;1;5417;2023-06-01;4;340
5441;2;56;2022-07-18;2;190
5442;2;707;2021-10-13;1;100
5443;1;1730;2022-05-28;1;100
5444;1;3188;2019-09-19;3;270
5445;0;1301;2019-07-20;2;190
5446;1;6821;2022-11-23;1;100
5447;2;1774;2023-06-23;1;100
5448;1;4148;2019-07-14;1;100
5449;1;4020;2023-04-19;2;190
5450;1;2425;2019-08-01;1;100
5451;1;6436;2019-10-06;1;100
5452;1;5503;2021-06-01;1;100
5453;0;4787;2019-07-15;4;340
5454;1;1000;2020-03-22;2;190
5455;2;6542;2022-07-10;4;340
5456;2;1991;2019-03-04;1;100
5457;2;2761;2019-05-06;2;190
5458;0;2478;2020-11-06;3;270
5459;1;4168;2019-10-23;2;190
5460;2;4052;2023-01-04;4;340
5461;1;3003;2019-05-18;3;270
5462;2;5670;2020-10-31;4;340
5463;2;2077;2020-07-26;3;270
5464;2;287;2019-06-17;4;340
5465;1;4513;2021-09-01;2;190
5466;1;4198;2022-06-25;4;340
5467;2;5926;2021-05-27;3;270
5468;2;770;2022-04-29;2;190
5469;0;2201;2021-01-26;4;340
5470;2;4594;2019-05-06;2;190
5471;0;2751;2019-02-20;1;100
5472;0;4239;2022-11-19;1;100
5473;0;5711;2020-06-19;4;340
5474;2;4293;2020-06-13;2;190
5475;0;2917;2021-03-12;2;190
5476;0;1783;2022-09-28;3;270
5477;0;3065;2021-07-02;3;270
5478;0;4965;2020-08-29;4;340
5479;1;64;2020-01-30;4;340
5480;2;6226;2023-10-08;1;100
5481;0;6261;2021-05-04;3;270
5482;1;1079;2019-02-28;1;100
5483;1;5980;2019-11-22;3;270
5484;2;3918;2020-09-10;1;100
5485;0;4871;2020-05-18;4;340
5486;2;2893;2021-07-22;1;100
5487;2;3650;2021-09-06;1;100
5488;0;4849;2021-08-26;4;340
5489;2;2966;2019-02-25;1;100
5490;1;3400;2020-12-16;1;100
5491;1;6467;2022-06-23;3;270
5492;1;1970;2019-04-06;2;190
5493;0;3510;2021-02-24;1;100
5494;0;2948;2021-01-07;2;190
5495;0;3360;2022-02-01;3;270
5496;0;5614;2018-11-11;4;340
5497;2;6251;2023-02-04;4;340
5498;2;4211;2021-08-25;4;340
5499;0;4503;2020-12-19;1;100
5500;1;4417;2019-03-09;3;270
5501;0;3700;2022-06-05;3;270
5502;0;6628;2021-07-28;2;190
5503;0;2027;2022-06-13;4;340
5504;2;3919;2022-02-11;1;100
5505;2;1158;2023-05-19;2;190
5506;0;2854;2023-05-05;2;190
5507;2;6920;2019-03-27;4;340
5508;1;3455;2023-06-01;1;100
5509;0;3662;2019-02-25;4;340
5510;0;4223;2021-08-19;1;100
5511;0;1593;2020-10-18;1;100
5512;1;3594;2018-12-17;4;340
5513;0;6689;2021-08-28;2;190
5514;2;3379;2019-05-21;1;100
5515;0;5114;2019-04-30;1;100
5516;2;4823;2019-07-03;4;340
5517;0;71;2019-08-13;4;340
5518;1;6769;2023-02-09;2;190
5519;2;4260;2019-05-24;1;100
5520;1;2269;2022-06-03;2;190
5521;1;5065;2022-01-30;4;340
5522;0;3281;2019-12-24;4;340
5523;2;2359;2023-07-26;3;270
5524;1;2263;2023-09-09;3;270
5525;1;3982;2022-11-20;1;100
5526;0;4165;2019-09-17;1;100
5527;2;4521;2021-09-24;4;340
5528;2;3002;2022-12-11;1;100
5529;1;2928;2023-03-11;3;270
5530;2;4795;2019-01-14;1;100
5531;1;23;2022-04-26;4;340
5532;0;4530;2021-08-06;1;100
5533;2;4792;2021-10-18;4;340
5534;0;6830;2023-05-09;2;190
5535;2;1742;2021-03-27;3;270
5536;0;6059;2020-03-06;4;340
5537;1;935;2021-06-25;1;100
5538;1;4624;2020-07-28;2;190
5539;0;2178;2022-12-28;2;190
5540;0;2487;2019-02-02;4;340
5541;2;1936;2023-05-30;3;270
5542;0;5133;2020-01-17;2;190
5543;2;5029;2021-07-08;4;340
5544;1;5942;2022-06-22;2;190
5545;0;5389;2023-05-25;4;340
5546;0;1536;2021-09-03;2;190
5547;0;4480;2023-04-03;1;100
5548;0;6596;2021-11-07;4;340
5549;1;6737;2021-01-07;3;270
5550;1;3661;2019-12-14;4;340
5551;2;4296;2021-02-17;4;340
5552;0;6566;2020-01-12;2;190
5553;0;6982;2022-06-27;1;100
5554;1;1901;2021-02-06;1;100
5555;1;1523;2021-03-07;2;190
5556;1;79;2022-03-22;1;100
5557;1;185;2022-10-16;3;270
5558;2;2961;2022-07-31;1;100
5559;0;6186;2021-06-06;3;270
5560;0;5210;2021-03-14;2;190
5561;1;4067;2020-01-11;4;340
5562;0;5812;2020-03-01;1;100
5563;0;1742;2020-10-08;4;340
5564;0;3175;2022-05-22;2;190
5565;2;1528;2023-10-31;3;270
5566;2;1470;2023-03-16;4;340
5567;0;4893;2020-08-06;1;100
5568;2;6171;2020-07-27;4;340
5569;1;3475;2018-11-23;3;270
5570;2;6200;2019-10-23;2;190
5571;0;3702;2023-10-30;4;340
5572;2;3628;2022-08-12;4;340
5573;2;3981;2022-10-21;3;270
5574;1;2721;2019-12-19;1;100
5575;0;5490;2022-05-07;3;270
5576;2;4920;2021-04-13;2;190
5577;1;5816;2023-04-28;4;340
5578;1;4295;2020-05-27;2;190
5579;1;1319;2022-09-04;2;190
5580;1;5332;2022-05-10;4;340
5581;1;3418;2022-07-27;4;340
5582;2;879;2020-06-30;2;190
5583;0;6281;2022-10-31;1;100
5584;1;6428;2021-04-10;4;340
5585;0;3115;2023-09-21;4;340
5586;0;6795;2023-04-06;2;190
5587;0;3801;2022-03-19;3;270
5588;2;2816;2021-04-20;3;270
5589;2;6144;2019-11-25;2;190
5590;2;1169;2020-07-24;2;190
5591;0;3339;2019-04-27;2;190
5592;1;185;2021-11-24;1;100
5593;2;2492;2020-03-02;1;100
5594;2;6620;2019-04-04;2;190
5595;0;47;2020-02-09;3;270
5596;0;5642;2021-05-11;3;270
5597;1;3737;2022-11-26;2;190
5598;0;5006;2022-10-16;2;190
5599;0;3141;2022-09-11;4;340
5600;0;2568;2022-03-21;1;100
5601;1;4923;2021-09-18;4;340
5602;2;4976;2021-05-04;4;340
5603;0;4455;2022-06-14;1;100
5604;2;2165;2021-01-03;3;270
5605;0;5430;2021-10-22;1;100
5606;2;4866;2020-07-01;4;340
5607;1;187;2021-09-12;1;100
5608;2;2872;2019-06-19;1;100
5609;0;5141;2023-07-08;3;270
5610;1;6457;2020-08-17;3;270
5611;2;3820;2021-06-27;4;340
5612;0;1400;2019-08-09;1;100
5613;2;2756;2019-03-24;2;190
5614;0;6867;2019-03-23;1;100
5615;1;6127;2021-10-19;1;100
5616;1;3097;2019-06-25;4;340
5617;2;60;2019-09-02;3;270
5618;1;5696;2021-12-16;2;190
5619;0;1858;2020-08-15;1;100
5620;0;2577;2023-09-18;4;340
5621;1;2461;2020-02-10;4;340
5622;1;3696;2022-06-11;1;100
5623;0;2776;2023-09-23;4;340
5624;0;5699;2019-10-11;4;340
5625;0;5000;2020-10-15;3;270
5626;0;4628;2019-08-13;1;100
5627;2;4728;2021-01-27;2;190
5628;1;6126;2021-12-01;1;100
5629;2;2314;2022-06-23;2;190
5630;1;4240;2020-03-12;3;270
5631;0;5089;2018-12-22;2;190
5632;2;3992;2019-06-17;3;270
5633;2;1969;2020-10-15;3;270
5634;0;2457;2019-12-08;2;190
5635;2;4619;2022-04-01;2;190
5636;2;5073;2021-06-25;1;100
5637;1;4003;2020-04-14;3;270
5638;2;6299;2023-09-04;1;100
5639;0;4369;2020-06-28;3;270
5640;1;3969;2022-07-05;3;270
5641;0;1107;2023-06-10;2;190
5642;1;4384;2021-01-15;2;190
5643;0;3831;2022-05-16;2;190
5644;0;4117;2022-08-07;4;340
5645;1;2622;2019-10-14;1;100
5646;2;1709;2020-08-27;4;340
5647;2;2393;2019-12-14;4;340
5648;2;2969;2022-05-26;1;100
5649;0;2170;2022-11-10;2;190
5650;2;2038;2021-10-24;4;340
5651;0;2337;2021-09-16;3;270
5652;1;6168;2022-08-28;3;270
5653;2;1803;2020-06-10;4;340
5654;1;3429;2020-07-27;1;100
5655;0;1895;2023-04-30;3;270
5656;2;5101;2022-04-12;1;100
5657;0;450;2020-10-09;1;100
5658;1;3438;2021-02-24;4;340
5659;1;3869;2022-05-02;3;270
5660;0;6103;2019-07-30;4;340
5661;1;5265;2019-04-24;1;100
5662;0;2455;2022-01-01;2;190
5663;1;6411;2020-01-02;2;190
5664;0;2902;2021-09-20;4;340
5665;0;1210;2020-04-13;2;190
5666;2;943;2021-03-04;2;190
5667;0;2502;2021-09-15;2;190
5668;0;282;2021-03-17;1;100
5669;0;1636;2019-09-16;2;190
5670;0;4554;2021-03-24;2;190
5671;1;4988;2019-11-13;2;190
5672;1;697;2023-01-05;2;190
5673;0;188;2021-12-14;3;270
5674;1;1138;2021-10-21;3;270
5675;2;1572;2019-01-24;1;100
5676;2;6940;2022-12-27;2;190
5677;2;1999;2022-05-12;1;100
5678;0;3897;2021-11-03;3;270
5679;1;3748;2019-03-19;3;270
5680;1;5001;2019-01-05;2;190
5681;0;5828;2019-06-08;3;270
5682;2;6117;2020-08-04;2;190
5683;2;2052;2020-10-15;1;100
5684;2;6394;2022-12-14;3;270
5685;1;2140;2021-07-30;2;190
5686;1;3915;2022-03-12;2;190
5687;1;3608;2021-10-01;3;270
5688;2;4652;2022-12-28;2;190
5689;1;3625;2021-02-16;1;100
5690;1;1056;2021-10-18;3;270
5691;0;1941;2019-04-30;4;340
5692;1;4013;2021-08-26;2;190
5693;0;1264;2022-07-28;2;190
5694;1;6597;2023-01-20;2;190
5695;2;3698;2022-07-11;2;190
5696;2;5222;2021-07-11;3;270
5697;0;3537;2020-10-13;1;100
5698;0;5914;2023-05-29;2;190
5699;1;2814;2023-03-06;1;100
5700;0;2430;2018-11-13;2;190
5701;2;5523;2021-03-10;1;100
5702;1;928;2021-06-09;4;340
5703;0;6641;2020-09-25;4;340
5704;2;2474;2022-10-06;2;190
5705;0;1084;2020-09-07;3;270
5706;1;140;2020-04-06;4;340
5707;2;5303;2022-12-18;4;340
5708;1;2711;2021-12-14;1;100
5709;1;3401;2023-07-25;4;340
5710;0;5976;2023-01-11;3;270
5711;0;5070;2019-02-12;3;270
5712;0;6241;2022-11-24;3;270
5713;2;690;2022-10-23;4;340
5714;1;4100;2023-05-07;2;190
5715;0;2455;2023-07-11;4;340
5716;2;2669;2023-01-28;3;270
5717;1;6274;2023-10-03;4;340
5718;2;2634;2022-12-23;4;340
5719;2;1572;2019-08-13;1;100
5720;0;6257;2021-02-05;3;270
5721;2;2622;2019-12-21;3;270
5722;1;5406;2021-11-25;1;100
5723;1;2641;2022-01-07;4;340
5724;2;2134;2019-04-08;2;190
5725;0;2583;2022-11-17;1;100
5726;0;5617;2019-01-22;2;190
5727;0;3868;2019-04-10;3;270
5728;1;822;2022-03-13;1;100
5729;0;6953;2019-02-04;1;100
5730;1;1396;2022-06-20;3;270
5731;2;4937;2023-06-13;1;100
5732;1;6626;2019-07-16;3;270
5733;2;1769;2021-06-27;4;340
5734;2;2400;2023-09-14;3;270
5735;2;3450;2020-09-13;1;100
5736;1;3192;2019-04-25;4;340
5737;0;2429;2022-05-12;2;190
5738;1;5435;2020-02-18;1;100
5739;2;6089;2021-09-06;4;340
5740;1;3178;2023-08-24;2;190
5741;0;3880;2021-03-26;2;190
5742;0;14;2020-01-25;4;340
5743;1;3216;2022-06-15;2;190
5744;2;3530;2022-07-12;1;100
5745;1;1637;2020-09-12;1;100
5746;1;1251;2023-06-07;1;100
5747;1;1225;2023-08-01;3;270
5748;2;2157;2018-12-07;1;100
5749;1;3378;2019-03-15;2;190
5750;2;1719;2020-09-20;1;100
5751;2;3384;2020-07-07;3;270
5752;1;2416;2022-01-31;2;190
5753;2;2125;2022-08-20;1;100
5754;2;5736;2020-01-18;1;100
5755;0;4665;2023-08-21;2;190
5756;0;2799;2019-11-18;1;100
5757;0;3251;2023-10-03;1;100
5758;0;2502;2020-04-21;4;340
5759;2;1272;2020-03-01;1;100
5760;1;4037;2021-01-27;2;190
5761;2;3652;2020-08-27;1;100
5762;2;3102;2018-11-05;1;100
5763;1;5256;2020-08-16;2;190
5764;1;2733;2020-04-12;1;100
5765;1;1779;2022-09-19;4;340
5766;2;5902;2021-02-21;1;100
5767;0;5515;2019-01-19;4;340
5768;2;5900;2019-01-24;4;340
5769;0;297;2020-01-01;2;190
5770;2;3496;2020-06-27;3;270
5771;0;2349;2022-07-31;2;190
5772;2;5923;2023-08-31;2;190
5773;2;5666;2020-04-11;2;190
5774;1;6920;2018-11-28;1;100
5775;1;1577;2022-04-04;2;190
5776;1;6524;2022-11-25;2;190
5777;1;2713;2022-03-31;1;100
5778;2;6788;2023-09-25;2;190
5779;1;970;2023-05-03;4;340
5780;0;6028;2021-10-19;1;100
5781;0;1712;2021-09-07;3;270
5782;1;4489;2020-11-29;3;270
5783;2;4781;2020-08-18;1;100
5784;2;2046;2019-10-04;1;100
5785;2;4971;2023-04-17;1;100
5786;2;5534;2021-02-16;1;100
5787;2;1736;2021-01-06;3;270
5788;1;3564;2022-03-07;4;340
5789;2;5422;2020-09-15;4;340
5790;0;6117;2020-05-23;1;100
5791;1;1953;2023-02-09;3;270
5792;0;4745;2022-10-19;2;190
5793;1;1980;2023-08-06;4;340
5794;0;6848;2022-08-01;4;340
5795;2;5482;2023-10-05;1;100
5796;2;399;2022-05-04;4;340
5797;1;1743;2022-05-08;1;100
5798;2;1516;2023-10-01;4;340
5799;0;6188;2019-04-22;2;190
5800;2;4133;2019-10-24;1;100
5801;0;4619;2023-10-22;3;270
5802;2;3424;2021-03-09;1;100
5803;0;6545;2019-07-11;3;270
5804;1;1529;2018-12-02;3;270
5805;0;5031;2021-07-04;4;340
5806;0;784;2020-12-14;1;100
5807;2;6298;2021-01-22;1;100
5808;2;5487;2019-04-26;2;190
5809;2;3055;2021-08-19;4;340
5810;2;3469;2019-05-16;1;100
5811;2;5597;2020-07-22;1;100
5812;0;4383;2019-03-08;1;100
5813;2;4491;2019-09-16;4;340
5814;2;3614;2021-06-21;3;270
5815;2;698;2022-09-11;3;270
5816;2;688;2020-09-03;1;100
5817;2;65;2018-12-25;2;190
5818;2;1059;2021-03-01;1;100
5819;0;6686;2022-08-25;4;340
5820;2;4112;2020-11-19;3;270
5821;0;4865;2020-07-19;2;190
5822;0;779;2020-04-08;3;270
5823;1;3025;2023-09-13;2;190
5824;0;5520;2020-09-17;1;100
5825;0;5057;2021-01-23;1;100
5826;2;2601;2021-07-29;1;100
5827;2;5619;2020-12-22;3;270
5828;1;626;2020-12-22;3;270
5829;1;2335;2021-10-13;4;340
5830;0;1639;2021-11-17;1;100
5831;2;3633;2020-07-10;3;270
5832;0;2069;2020-08-14;1;100
5833;2;2759;2021-05-24;2;190
5834;2;4606;2019-03-25;3;270
5835;2;5978;2023-04-13;4;340
5836;0;5295;2023-04-07;2;190
5837;0;3960;2021-12-25;1;100
5838;0;3198;2022-11-29;4;340
5839;0;1235;2023-10-24;2;190
5840;2;3154;2020-10-12;2;190
5841;0;2668;2020-01-01;3;270
5842;1;997;2019-02-20;4;340
5843;1;5043;2023-09-20;1;100
5844;0;5349;2023-05-29;4;340
5845;0;629;2022-03-29;3;270
5846;0;1763;2022-09-05;1;100
5847;2;5760;2021-05-04;1;100
5848;0;4021;2019-03-20;1;100
5849;1;4150;2023-06-10;3;270
5850;2;2634;2022-11-08;1;100
5851;2;6260;2023-04-17;4;340
5852;1;5400;2020-06-01;1;100
5853;0;4052;2021-07-16;3;270
5854;0;1484;2021-02-05;1;100
5855;0;3105;2020-12-29;2;190
5856;1;5785;2022-01-13;4;340
5857;2;5649;2022-06-12;2;190
5858;0;6391;2018-11-26;4;340
5859;2;3119;2020-06-21;1;100
5860;2;1776;2021-10-06;3;270
5861;2;470;2021-04-09;1;100
5862;2;6635;2023-10-20;3;270
5863;0;1135;2021-04-23;1;100
5864;2;794;2019-05-16;2;190
5865;2;5329;2023-02-22;4;340
5866;1;2991;2021-11-16;1;100
5867;1;6714;2019-10-06;3;270
5868;2;2071;2023-01-11;3;270
5869;2;3999;2023-10-30;1;100
5870;2;5335;2023-07-28;4;340
5871;0;1194;2020-04-09;3;270
5872;2;6207;2020-08-01;3;270
5873;2;1199;2018-11-30;2;190
5874;0;5353;2019-03-21;3;270
5875;2;6390;2021-06-30;1;100
5876;2;3991;2022-11-23;4;340
5877;1;125;2021-05-27;3;270
5878;2;6330;2020-01-18;2;190
5879;1;2989;2021-08-08;4;340
5880;1;4706;2023-10-29;3;270
5881;2;2549;2019-09-28;4;340
5882;2;2636;2019-02-27;3;270
5883;2;6169;2019-11-08;1;100
5884;2;4524;2019-03-21;3;270
5885;0;1512;2023-10-02;4;340
5886;1;2256;2022-06-30;2;190
5887;0;2731;2019-07-17;2;190
5888;1;5355;2021-01-31;4;340
5889;0;6577;2020-11-07;3;270
5890;2;4790;2023-01-29;2;190
5891;2;863;2022-02-19;2;190
5892;2;6664;2020-02-27;3;270
5893;2;1221;2020-09-11;2;190
5894;0;500;2019-01-01;4;340
5895;2;778;2021-12-14;1;100
5896;1;1940;2021-10-25;3;270
5897;2;2656;2019-11-20;4;340
5898;1;1732;2022-09-03;3;270
5899;0;981;2021-08-08;3;270
5900;0;5205;2022-01-19;2;190
5901;2;4345;2021-12-17;3;270
5902;0;476;2022-12-01;2;190
5903;1;3763;2023-02-22;1;100
5904;0;2113;2022-02-10;4;340
5905;2;2288;2022-11-13;1;100
5906;1;4750;2021-07-23;3;270
5907;1;211;2020-07-05;4;340
5908;1;4555;2019-12-04;3;270
5909;2;5792;2023-10-06;2;190
5910;2;6554;2019-05-21;3;270
5911;2;744;2022-09-17;1;100
5912;2;6294;2018-11-05;3;270
5913;1;3335;2023-10-27;4;340
5914;1;976;2023-03-17;3;270
5915;0;873;2022-12-10;3;270
5916;1;6410;2023-06-04;3;270
5917;0;3761;2020-06-10;1;100
5918;0;840;2021-08-22;1;100
5919;2;2049;2022-08-17;1;100
5920;1;5278;2022-07-23;3;270
5921;0;5870;2023-05-09;2;190
5922;0;3745;2018-12-03;4;340
5923;2;4486;2018-12-25;1;100
5924;1;3869;2023-09-29;4;340
5925;0;1104;2020-12-07;2;190
5926;0;6582;2021-10-23;2;190
5927;0;2036;2020-05-01;3;270
5928;2;6714;2022-09-15;2;190
5929;1;6468;2020-09-07;2;190
5930;2;1584;2021-08-25;4;340
5931;2;1443;2019-06-02;2;190
5932;2;6710;2020-12-01;3;270
5933;1;4812;2021-08-19;3;270
5934;2;2421;2023-01-05;1;100
5935;2;6838;2020-07-02;3;270
5936;0;2562;2019-11-14;3;270
5937;0;1530;2022-05-04;4;340
5938;2;5299;2023-06-02;2;190
5939;1;1482;2020-07-18;3;270
5940;1;2929;2020-09-20;4;340
5941;0;3599;2020-10-19;3;270
5942;0;4562;2020-10-01;2;190
5943;0;977;2023-10-30;3;270
5944;0;3315;2021-08-25;4;340
5945;1;2587;2019-01-20;3;270
5946;2;5701;2023-06-11;4;340
5947;0;6266;2023-01-17;4;340
5948;1;234;2021-08-12;1;100
5949;0;567;2021-08-05;4;340
5950;2;1531;2021-02-18;2;190
5951;2;5244;2018-12-05;3;270
5952;1;1571;2023-04-27;3;270
5953;2;1390;2022-09-29;1;100
5954;2;1215;2022-06-28;4;340
5955;0;4754;2023-05-10;1;100
5956;0;3653;2020-05-06;1;100
5957;1;6062;2023-10-21;4;340
5958;1;5572;2020-11-24;2;190
5959;0;685;2018-12-30;2;190
5960;0;3952;2021-11-01;4;340
5961;1;3565;2020-02-15;3;270
5962;0;6075;2022-07-21;1;100
5963;1;1046;2019-07-23;3;270
5964;1;2788;2022-11-23;4;340
5965;0;2244;2021-02-12;1;100
5966;2;1217;2022-12-26;2;190
5967;0;6320;2020-06-26;1;100
5968;0;688;2019-11-11;3;270
5969;2;6095;2020-07-22;3;270
5970;1;679;2020-04-08;4;340
5971;2;2506;2019-06-04;2;190
5972;0;418;2019-10-22;3;270
5973;0;1892;2021-08-03;2;190
5974;0;6461;2020-06-14;3;270
5975;2;1891;2019-02-22;2;190
5976;2;5665;2022-01-25;2;190
5977;1;2413;2019-08-16;1;100
5978;1;2537;2020-08-28;4;340
5979;2;4902;2019-03-02;4;340
5980;0;5016;2020-07-22;2;190
5981;0;908;2022-02-17;2;190
5982;1;6755;2023-02-07;3;270
5983;0;6787;2021-07-27;4;340
5984;2;595;2021-04-15;1;100
5985;0;337;2020-09-30;1;100
5986;2;3711;2021-10-06;2;190
5987;2;6077;2021-06-09;1;100
5988;2;4320;2020-08-18;2;190
5989;2;850;2021-03-15;4;340
5990;1;2101;2020-12-17;2;190
5991;0;1444;2020-02-03;1;100
5992;1;1792;2022-04-06;2;190
5993;2;757;2022-05-25;1;100
5994;2;1911;2022-01-16;4;340
5995;0;2109;2022-07-30;4;340
5996;1;2933;2022-09-28;4;340
5997;2;6560;2023-08-30;2;190
5998;2;4983;2022-07-24;4;340
5999;0;5079;2018-11-03;1;100
6000;1;3476;2019-12-11;3;270
6001;0;342;2022-05-26;4;340
6002;0;1729;2022-05-23;3;270
6003;0;4369;2023-01-11;3;270
6004;1;117;2023-01-17;3;270
6005;1;2797;2021-05-12;3;270
6006;1;874;2020-01-08;1;100
6007;2;5143;2021-04-08;1;100
6008;2;1018;2020-09-12;1;100
6009;0;5893;2023-06-11;2;190
6010;2;5875;2019-12-15;3;270
6011;2;4511;2020-03-20;1;100
6012;1;1385;2020-06-29;2;190
6013;0;765;2023-10-07;4;340
6014;1;6910;2020-01-07;3;270
6015;2;929;2020-09-20;1;100
6016;1;944;2021-03-10;3;270
6017;2;6780;2022-01-14;3;270
6018;2;5983;2019-03-14;1;100
6019;2;5462;2023-07-27;3;270
6020;0;6524;2020-04-28;2;190
6021;1;1524;2021-11-10;4;340
6022;2;4097;2018-12-04;4;340
6023;2;3601;2021-08-09;4;340
6024;0;2386;2019-12-20;1;100
6025;0;3644;2023-06-20;4;340
6026;1;2953;2019-10-21;2;190
6027;0;1333;2022-10-02;3;270
6028;2;1691;2018-12-22;2;190
6029;1;5265;2023-03-29;4;340
6030;0;475;2022-02-27;2;190
6031;1;2266;2019-02-01;2;190
6032;1;572;2021-07-20;2;190
6033;0;869;2023-04-27;1;100
6034;0;459;2020-09-19;1;100
6035;1;5780;2021-11-24;2;190
6036;1;3702;2020-06-24;4;340
6037;0;1857;2023-05-10;1;100
6038;1;4906;2018-11-01;1;100
6039;2;2539;2020-10-19;2;190
6040;1;5619;2022-12-08;2;190
6041;2;919;2023-03-12;1;100
6042;1;3763;2019-01-13;1;100
6043;0;4996;2021-06-28;2;190
6044;1;503;2022-02-18;3;270
6045;2;1300;2021-01-08;4;340
6046;0;2155;2023-05-24;3;270
6047;0;2244;2023-01-18;2;190
